success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,314,7866961,0.0-311.0,,,,,8382.0,,,mount,/static/object_pics/picture_electronic/gamepad.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,315,7881244,0.0-312.0,,,,,,,,stick,/static/object_pics/drawing_mammal/gorilla.jpg,10000.0,,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,316,7885937,0.0-313.0,,,,,1021.0,,,splash,/static/object_pics/picture_veggie/pepper.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,317,7893145,0.0-314.0,,,,,7206.0,"<p>In that last set of trials, you were correct 50% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,318,7894129,0.0-315.0,,,,,982.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,319,7905628,0.0-316.0,,,,,,,,punch,/static/object_pics/drawing_insect/beetle.jpg,2000.0,7000.0,1467.4058093008261,1001.37166663116,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,320,7916819,0.0-317.0,,,,,,,,deposit,/static/object_pics/drawing_electronic/camera.jpg,2000.0,7000.0,968.0714608070911,1194.0795509820382,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,321,7928356,0.0-318.0,,,,,,,,utilize,/static/object_pics/picture_bird/ostrich.jpg,2000.0,7000.0,1229.9463137189505,1294.18250929574,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,322,7940131,0.0-319.0,,,,,,,,hold,/static/object_pics/picture_electronic/laptop.jpg,2000.0,7000.0,1314.2779627359341,1432.4114273940759,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,323,7951282,0.0-320.0,,,,,,,,jump,/static/object_pics/picture_mammal/rabbit.jpg,2000.0,7000.0,1341.995347893488,785.3586004109477,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,324,7963011,0.0-321.0,,,,,,,,fall,/static/object_pics/picture_insect/mosquito.jpg,2000.0,7000.0,1244.4186359975058,1463.8594394209522,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,325,7973676,0.0-322.0,,,,,,,,press,/static/object_pics/drawing_bird/eagle.jpg,2000.0,7000.0,510.25560989636864,1131.263534315424,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,326,7984364,0.0-323.0,,,,,,,,whirl,/static/object_pics/picture_veggie/lettuce.jpg,2000.0,7000.0,1150.30324703633,511.7261432465443,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,327,8005592,0.0-324.0,,,,,21227.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,328,8025596,0.0-325.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[58, 48, 47, 75, 50, 11, 50, 45, 9, 42, 67, 26, 3, 5, 45, 31, 40, 65, 18, 64, 85, 5]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,329,8050393,0.0-326.0,,,,,24795.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,330,8054232,0.0-327.0,,,,,3837.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,331,8065656,0.0-328.0,,,,,7236.0,,,fall,/static/object_pics/picture_insect/mosquito.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,332,8071655,0.0-329.0,,,,,2233.0,,,press,/static/object_pics/drawing_bird/eagle.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,333,8079465,0.0-330.0,,,,,3377.0,,,hold,/static/object_pics/picture_electronic/laptop.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,334,8087519,0.0-331.0,,,,,4076.0,,,utilize,/static/object_pics/picture_bird/ostrich.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,335,8097583,0.0-332.0,,,,,6523.0,,,deposit,/static/object_pics/drawing_electronic/camera.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,336,8107311,0.0-333.0,,,,,5315.0,,,whirl,/static/object_pics/picture_veggie/lettuce.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,337,8121108,0.0-334.0,,,,,,,,jump,/static/object_pics/picture_mammal/rabbit.jpg,10000.0,,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,338,8128839,0.0-335.0,,,,,3242.0,,,punch,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,339,8133647,0.0-336.0,,,,,1235.0,,,hold,/static/object_pics/picture_electronic/laptop.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,340,8142696,0.0-337.0,,,,,4875.0,,,deposit,/static/object_pics/drawing_electronic/camera.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,341,8153383,0.0-338.0,,,,,6635.0,,,press,/static/object_pics/drawing_bird/eagle.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,342,8158135,0.0-339.0,,,,,578.0,,,jump,/static/object_pics/picture_mammal/rabbit.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,343,8163479,0.0-340.0,,,,,1291.0,,,utilize,/static/object_pics/picture_bird/ostrich.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,344,8172534,0.0-341.0,,,,,5172.0,,,fall,/static/object_pics/picture_insect/mosquito.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,345,8176535,0.0-342.0,,,,,169.0,,,whirl,/static/object_pics/picture_veggie/lettuce.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,346,8182446,0.0-343.0,,,,,2386.0,,,punch,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,arrowdown,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,347,8190647,0.0-344.0,,,,,8198.0,"<p>In that last set of trials, you were correct 50% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,348,8191423,0.0-345.0,,,,,774.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,349,8202059,0.0-346.0,,,,,,,,bounce,/static/object_pics/picture_mammal/rhinoceros.jpg,2000.0,7000.0,813.9122734066732,799.0905194926934,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,350,8213299,0.0-347.0,,,,,,,,merge,/static/object_pics/picture_sea/shark.jpg,2000.0,7000.0,729.434627314788,1490.0363140590575,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,351,8224613,0.0-348.0,,,,,,,,brush,/static/object_pics/picture_veggie/pumpkin.jpg,2000.0,7000.0,1242.0980307315292,1045.2791206160873,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,352,8235971,0.0-349.0,,,,,,,,reduce,/static/object_pics/drawing_fruit/banana.jpg,2000.0,7000.0,888.9685077558684,1445.5683352801504,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,353,8246411,0.0-350.0,,,,,,,,blur,/static/object_pics/picture_bird/canary.jpg,2000.0,7000.0,816.813797037482,596.7311541489786,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,354,8257162,0.0-351.0,,,,,,,,hide,/static/object_pics/picture_sea/octopus.jpg,2000.0,7000.0,899.6060116139279,822.2369164903552,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,355,8267860,0.0-352.0,,,,,,,,smash,/static/object_pics/picture_fruit/pineapple.jpg,2000.0,7000.0,1006.9638145995539,670.8290539925572,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,encoding-trial,356,8278443,0.0-353.0,,,,,,,,inject,/static/object_pics/drawing_electronic/satellite dish.jpg,2000.0,7000.0,975.2287659135848,591.6401471012575,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,357,8289261,0.0-354.0,,,,,10815.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,number-parity-trial,358,8309267,0.0-355.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[76, 4, 19, 45, 15, 93, 56, 71, 78, 14, 56, 97, 60, 31, 60, 12, 7, 67, 73, 39, 83]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,359,8331668,0.0-356.0,,,,,22399.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,360,8332252,0.0-357.0,,,,,583.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,361,8341972,0.0-358.0,,,,,5241.0,,,hide,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,362,8348252,0.0-359.0,,,,,2216.0,,,merge,/static/object_pics/picture_sea/shark.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,363,8362179,0.0-360.0,,,,,,,,blur,/static/object_pics/picture_bird/canary.jpg,10000.0,,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,364,8367404,0.0-361.0,,,,,841.0,,,smash,/static/object_pics/picture_fruit/pineapple.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,365,8373908,0.0-362.0,,,,,2575.0,,,reduce,/static/object_pics/drawing_fruit/banana.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,366,8377915,0.0-363.0,,,,,370.0,,,inject,/static/object_pics/drawing_electronic/satellite dish.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,367,8383411,0.0-364.0,,,,,1151.0,,,brush,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,368,8390412,0.0-365.0,,,,,3277.0,,,bounce,/static/object_pics/picture_mammal/rhinoceros.jpg,10000.0,,,,arrowdown,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,369,8394819,0.0-366.0,,,,,383.0,,,reduce,/static/object_pics/drawing_fruit/banana.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,370,8404995,0.0-367.0,,,,,6224.0,,,brush,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,371,8414964,0.0-368.0,,,,,6185.0,,,merge,/static/object_pics/picture_sea/shark.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,372,8419028,0.0-369.0,,,,,295.0,,,hide,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,373,8426835,0.0-370.0,,,,,3470.0,,,inject,/static/object_pics/drawing_electronic/satellite dish.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,374,8433315,0.0-371.0,,,,,2503.0,,,blur,/static/object_pics/picture_bird/canary.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,375,8439683,0.0-372.0,,,,,2415.0,,,bounce,/static/object_pics/picture_mammal/rhinoceros.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,retrieval-trial,376,8445299,0.0-373.0,,,,,1625.0,,,smash,/static/object_pics/picture_fruit/pineapple.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,377,8451123,0.0-374.0,,,,,5823.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
,html-keyboard-response,378,8452467,0.0-375.0,,,,,1343.0,"
    <p>Thank you for your participation!</p>
    The goal of this study is to replicate previous findings that the timing of responses in memory-dependent tasks
    is rhythmic in nature (compared to the timing of responses in memory-independent tasks).
    <br>
    Your participation will allow us to better understand how memory works.
    Please do not share this information with other potential participants.
    <br>
    Press the space bar to continue.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0045,2022-12-08 19:27:12
